Index,Area_unit_2013_code,Area_unit_2013_label,Victimisations_calendar_year_2015,Population_mid_point_2015, Rate_per_10000_population , Rate_ratio_NZ_average_rate ,Urban_area_2013_code,Urban_area_2013_label,Urban_area_type,Territorial_authority_area_2013_code,Territorial_authority_area_2013_label,Region_2013_code,Region_2013_label
1861,580452,Fairhall,0,410, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,53,Marlborough District,18,Marlborough Region
1862,584935,Marsden-Hohonu,0,410, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,56,Grey District,12,West Coast Region
1863,569002,Woburn South,0,420, -   , -   ,18,Lower Hutt Zone,Main urban area,46,Lower Hutt City,9,Wellington Region
1864,506657,Point Wells,0,420, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,76,Auckland,2,Auckland Region
1865,602600,Strath Taieri,0,430, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,71,Dunedin City,14,Otago Region
1866,538831,Kaingaroa Forest,0,430, -   , -   ,501,Rural Centre,Rural area,24,Rotorua District,4,Bay of Plenty Region
1867,580447,Wairau North,0,440, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,53,Marlborough District,18,Marlborough Region
1868,554114,Waingongoro,0,440, -   , -   ,105,Hawera,Secondary urban area,35,South Taranaki District,7,Taranaki Region
1869,527921,Te Rore,0,450, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,17,Waipa District,3,Waikato Region
1870,596902,Banks Peninsula Eastern Bays,0,460, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,60,Christchurch City,13,Canterbury Region
1871,609029,Matukituki,0,460, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,70,Queenstown-Lakes District,14,Otago Region
1872,533903,Kerepehi,0,460, -   , -   ,501,Rural Centre,Rural area,12,Hauraki District,3,Waikato Region
1873,580410,Woodbourne,0,470, -   , -   ,26,Blenheim,Main urban area,53,Marlborough District,18,Marlborough Region
1874,586405,Courtenay,0,470, -   , -   ,22,Christchurch,Main urban area,59,Waimakariri District,13,Canterbury Region
1875,586114,Cust,0,470, -   , -   ,501,Rural Centre,Rural area,59,Waimakariri District,13,Canterbury Region
1876,541313,Maunganamu,0,470, -   , -   ,103,Taupo,Secondary urban area,21,Taupo District,3,Waikato Region
1877,506647,Kaukapakapa,0,470, -   , -   ,501,Rural Centre,Rural area,76,Auckland,2,Auckland Region
1878,504800,Ruawai,0,470, -   , -   ,501,Rural Centre,Rural area,3,Kaipara District,1,Northland Region
1879,505400,Leigh,0,470, -   , -   ,501,Rural Centre,Rural area,76,Auckland,2,Auckland Region
1880,512802,Armour Bay,0,490, -   , -   ,3,Western Auckland Zone,Main urban area,76,Auckland,2,Auckland Region
1881,586002,Pines-Kairaki Beach,0,500, -   , -   ,22,Christchurch,Main urban area,59,Waimakariri District,13,Canterbury Region
1882,541316,Wharewaka,0,500, -   , -   ,103,Taupo,Secondary urban area,21,Taupo District,3,Waikato Region
1883,531303,Te Kawa,0,500, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,18,Otorohanga District,3,Waikato Region
1884,500206,North Cape,0,500, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,1,Far North District,1,Northland Region
1885,584409,Buller Coalfields,0,510, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,55,Buller District,12,West Coast Region
1886,575400,Taitville,0,510, -   , -   ,20,Wellington Zone,Main urban area,47,Wellington City,9,Wellington Region
1887,549901,Owahanga,0,510, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,41,Tararua District,8,Manawatu-Wanganui Region
1888,597503,Dunsandel,0,530, -   , -   ,501,Rural Centre,Rural area,62,Selwyn District,13,Canterbury Region
1889,580802,Seddon,0,540, -   , -   ,501,Rural Centre,Rural area,53,Marlborough District,18,Marlborough Region
1890,581713,Glenduan,0,540, -   , -   ,21,Nelson,Main urban area,52,Nelson City,17,Nelson Region
1891,532903,Sunshine-Hospital Hill,0,540, -   , -   ,220,Taumarunui,Minor urban area,36,Ruapehu District,8,Manawatu-Wanganui Region
1892,609800,Wyndham,0,550, -   , -   ,501,Rural Centre,Rural area,73,Southland District,15,Southland Region
1893,602100,Waldronville,0,550, -   , -   ,23,Dunedin,Main urban area,71,Dunedin City,14,Otago Region
1894,586115,Mairaki,0,550, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,59,Waimakariri District,13,Canterbury Region
1895,541333,Kinloch,0,550, -   , -   ,501,Rural Centre,Rural area,21,Taupo District,3,Waikato Region
1896,551013,Bowden,0,560, -   , -   ,14,New Plymouth,Main urban area,33,New Plymouth District,7,Taranaki Region
1897,542561,Waimana,0,560, -   , -   ,501,Rural Centre,Rural area,25,Whakatane District,4,Bay of Plenty Region
1898,543902,Matokitoki,0,560, -   , -   ,11,Gisborne,Main urban area,28,Gisborne District,5,Gisborne Region
1899,554130,Okaiawa,0,560, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,35,South Taranaki District,7,Taranaki Region
1900,513621,Birdwood West,0,560, -   , -   ,3,Western Auckland Zone,Main urban area,76,Auckland,2,Auckland Region
1901,598201,Fairview-Scarborough,0,570, -   , -   ,113,Timaru,Secondary urban area,64,Timaru District,13,Canterbury Region
1902,563801,Tokomaru,0,570, -   , -   ,501,Rural Centre,Rural area,42,Horowhenua District,8,Manawatu-Wanganui Region
1903,563920,Kaitawa,0,570, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,43,Kapiti Coast District,9,Wellington Region
1904,544003,Manutuke,0,570, -   , -   ,501,Rural Centre,Rural area,28,Gisborne District,5,Gisborne Region
1905,560421,Halcombe,0,580, -   , -   ,501,Rural Centre,Rural area,39,Manawatu District,8,Manawatu-Wanganui Region
1906,554120,Ohangai,0,580, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,35,South Taranaki District,7,Taranaki Region
1907,549400,Otane,0,580, -   , -   ,501,Rural Centre,Rural area,32,Central Hawke's Bay District,6,Hawke's Bay Region
1908,551030,Omata,0,590, -   , -   ,14,New Plymouth,Main urban area,33,New Plymouth District,7,Taranaki Region
1909,610031,Kaweku,0,600, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,73,Southland District,15,Southland Region
1910,527924,Lake Ngaroto,0,600, -   , -   ,8,Te Awamutu Zone,Main urban area,17,Waipa District,3,Waikato Region
1911,597000,Chatham Islands,0,610, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,67,Chatham Islands Territory,99,Area Outside Region
1912,596800,Akaroa,0,620, -   , -   ,501,Rural Centre,Rural area,60,Christchurch City,13,Canterbury Region
1913,542520,Poroporo,0,620, -   , -   ,104,Whakatane,Secondary urban area,25,Whakatane District,4,Bay of Plenty Region
1914,506644,Parakai Rural,0,620, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,76,Auckland,2,Auckland Region
1915,597712,Plains Railway,0,630, -   , -   ,112,Ashburton,Secondary urban area,63,Ashburton District,13,Canterbury Region
1916,610062,Myross Bush,0,630, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,75,Invercargill City,15,Southland Region
1917,552701,Egmont Village,0,630, -   , -   ,501,Rural Centre,Rural area,33,New Plymouth District,7,Taranaki Region
1918,545301,Raupunga,0,650, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,29,Wairoa District,6,Hawke's Bay Region
1919,506656,Waitakere West,0,650, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,76,Auckland,2,Auckland Region
1920,559210,Moawhango,0,660, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,38,Rangitikei District,8,Manawatu-Wanganui Region
1921,603810,Glenleith,0,670, -   , -   ,23,Dunedin,Main urban area,71,Dunedin City,14,Otago Region
1922,585806,Okuku,0,680, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,59,Waimakariri District,13,Canterbury Region
1923,584930,Dobson,0,690, -   , -   ,501,Rural Centre,Rural area,56,Grey District,12,West Coast Region
1924,535700,Athenree,0,700, -   , -   ,501,Rural Centre,Rural area,22,Western Bay of Plenty District,4,Bay of Plenty Region
1925,600812,Ardgowan,0,710, -   , -   ,114,Oamaru,Secondary urban area,68,Waitaki District,14,Otago Region
1926,587903,Kennedys Bush,0,720, -   , -   ,22,Christchurch,Main urban area,60,Christchurch City,13,Canterbury Region
1927,597714,Fairton,0,730, -   , -   ,112,Ashburton,Secondary urban area,63,Ashburton District,13,Canterbury Region
1928,506633,Algies Bay,0,750, -   , -   ,212,Snells Beach,Minor urban area,76,Auckland,2,Auckland Region
1929,607600,Tapanui,0,770, -   , -   ,501,Rural Centre,Rural area,72,Clutha District,14,Otago Region
1930,573524,Newlands East,0,780, -   , -   ,20,Wellington Zone,Main urban area,47,Wellington City,9,Wellington Region
1931,501632,Ohaeawai,0,800, -   , -   ,501,Rural Centre,Rural area,1,Far North District,1,Northland Region
1932,581726,Ranzau,0,810, -   , -   ,21,Nelson,Main urban area,51,Tasman District,16,Tasman Region
1933,600831,Aviemore,0,820, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,68,Waitaki District,13,Canterbury Region
1934,554113,Tawhiti,0,820, -   , -   ,105,Hawera,Secondary urban area,35,South Taranaki District,7,Taranaki Region
1935,603220,Forrester Park,0,830, -   , -   ,23,Dunedin,Main urban area,71,Dunedin City,14,Otago Region
1936,564023,Te Horo,0,830, -   , -   ,501,Rural Centre,Rural area,43,Kapiti Coast District,9,Wellington Region
1937,554500,Makakaho,0,830, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,35,South Taranaki District,7,Taranaki Region
1938,610033,Kaiwera,0,860, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,74,Gore District,15,Southland Region
1939,506400,Paremoremo West,0,870, -   , -   ,2,Northern Auckland Zone,Main urban area,76,Auckland,2,Auckland Region
1940,506201,Silverdale North,0,890, -   , -   ,2,Northern Auckland Zone,Main urban area,76,Auckland,2,Auckland Region
1941,561811,Kairanga,0,910, -   , -   ,16,Palmerston North,Main urban area,40,Palmerston North City,8,Manawatu-Wanganui Region
1942,506002,Stillwater,0,920, -   , -   ,2,Northern Auckland Zone,Main urban area,76,Auckland,2,Auckland Region
1943,580801,Ward,0,930, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,53,Marlborough District,18,Marlborough Region
1944,596503,Governors Bay,0,940, -   , -   ,22,Christchurch,Main urban area,60,Christchurch City,13,Canterbury Region
1945,561500,Moutoa,0,940, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,42,Horowhenua District,8,Manawatu-Wanganui Region
1946,581812,Whangamoa,0,940, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,52,Nelson City,17,Nelson Region
1947,575702,Vogeltown,0,940, -   , -   ,20,Wellington Zone,Main urban area,47,Wellington City,9,Wellington Region
1948,585317,Hokitika Rural,0,940, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,57,Westland District,12,West Coast Region
1949,551014,Mangaoraka,0,950, -   , -   ,14,New Plymouth,Main urban area,33,New Plymouth District,7,Taranaki Region
1950,513701,Taupaki,0,950, -   , -   ,3,Western Auckland Zone,Main urban area,76,Auckland,2,Auckland Region
1951,501815,Bream Bay,0,960, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,2,Whangarei District,1,Northland Region
1952,584800,Karoro,0,970, -   , -   ,111,Greymouth,Secondary urban area,56,Grey District,12,West Coast Region
1953,604810,Inner Peninsula,0,1020, -   , -   ,23,Dunedin,Main urban area,71,Dunedin City,14,Otago Region
1954,548822,Havelock Hills,0,1030, -   , -   ,13,Hastings Zone,Main urban area,30,Hastings District,6,Hawke's Bay Region
1955,554400,Whenuakura,0,1070, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,35,South Taranaki District,7,Taranaki Region
1956,603820,Helensburgh,0,1090, -   , -   ,23,Dunedin,Main urban area,71,Dunedin City,14,Otago Region
1957,575901,Brooklyn South,0,1090, -   , -   ,20,Wellington Zone,Main urban area,47,Wellington City,9,Wellington Region
1958,587842,Halswell West,0,1120, -   , -   ,22,Christchurch,Main urban area,60,Christchurch City,13,Canterbury Region
1959,545860,Waimarama,0,1130, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,30,Hastings District,6,Hawke's Bay Region
1960,597101,Little River,0,1160, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,60,Christchurch City,13,Canterbury Region
1961,502005,Otaika-Portland,0,1160, -   , -   ,1,Whangarei,Main urban area,2,Whangarei District,1,Northland Region
1962,575701,Vogeltown West,0,1170, -   , -   ,20,Wellington Zone,Main urban area,47,Wellington City,9,Wellington Region
1963,585808,Ashley,0,1190, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,59,Waimakariri District,13,Canterbury Region
1964,573801,Paparangi West,0,1190, -   , -   ,20,Wellington Zone,Main urban area,47,Wellington City,9,Wellington Region
1965,527122,Gordonton,0,1200, -   , -   ,6,Hamilton Zone,Main urban area,13,Waikato District,3,Waikato Region
1966,604822,Macandrew Bay,0,1220, -   , -   ,23,Dunedin,Main urban area,71,Dunedin City,14,Otago Region
1967,506654,Muriwai Beach,0,1220, -   , -   ,501,Rural Centre,Rural area,76,Auckland,2,Auckland Region
1968,586604,Ohoka,0,1230, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,59,Waimakariri District,13,Canterbury Region
1969,555200,Otamatea,0,1280, -   , -   ,15,Wanganui,Main urban area,37,Wanganui District,8,Manawatu-Wanganui Region
1970,605100,Sawyers Bay,0,1300, -   , -   ,23,Dunedin,Main urban area,71,Dunedin City,14,Otago Region
1971,533800,Ngatea,0,1340, -   , -   ,305,Ngatea,Minor urban area,12,Hauraki District,3,Waikato Region
1972,545851,Poukawa,0,1370, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,30,Hastings District,6,Hawke's Bay Region
1973,526603,Te Pahu,0,1380, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,17,Waipa District,3,Waikato Region
1974,586605,West Eyreton,0,1410, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,59,Waimakariri District,13,Canterbury Region
1975,553700,Kapuni,0,1410, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,35,South Taranaki District,7,Taranaki Region
1976,579501,Mt Holdsworth,0,1420, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,49,Carterton District,9,Wellington Region
1977,565604,Adventure,0,1430, -   , -   ,19,Porirua Zone,Main urban area,44,Porirua City,9,Wellington Region
1978,573902,Woodridge,0,1440, -   , -   ,20,Wellington Zone,Main urban area,47,Wellington City,9,Wellington Region
1979,501810,Maungatapere,0,1460, -   , -   ,501,Rural Centre,Rural area,2,Whangarei District,1,Northland Region
1980,587020,Burnham Military Camp,0,1490, -   , -   ,501,Rural Centre,Rural area,62,Selwyn District,13,Canterbury Region
1981,564602,Riverstone Terraces,0,1500, -   , -   ,17,Upper Hutt Zone,Main urban area,45,Upper Hutt City,9,Wellington Region
1982,577400,Karaka Bay-Worser Bay,0,1530, -   , -   ,20,Wellington Zone,Main urban area,47,Wellington City,9,Wellington Region
1983,541319,Lakewood,0,1540, -   , -   ,103,Taupo,Secondary urban area,21,Taupo District,3,Waikato Region
1984,589602,Merrin,0,1600, -   , -   ,22,Christchurch,Main urban area,60,Christchurch City,13,Canterbury Region
1985,586124,Pegasus,0,1610, -   , -   ,501,Rural Centre,Rural area,59,Waimakariri District,13,Canterbury Region
1986,578401,Kopuaranga,0,1630, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,48,Masterton District,9,Wellington Region
1987,610061,Dacre,0,1650, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,73,Southland District,15,Southland Region
1988,527912,Te Kowhai,0,1670, -   , -   ,6,Hamilton Zone,Main urban area,13,Waikato District,3,Waikato Region
1989,610080,Toetoes,0,1690, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,73,Southland District,15,Southland Region
1990,572702,Greenacres,0,1710, -   , -   ,20,Wellington Zone,Main urban area,47,Wellington City,9,Wellington Region
1991,567902,Mangaroa,0,1750, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,45,Upper Hutt City,9,Wellington Region
1992,602412,Wingatui,0,1780, -   , -   ,23,Dunedin,Main urban area,71,Dunedin City,14,Otago Region
1993,586801,Ashley Gorge,0,1830, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,59,Waimakariri District,13,Canterbury Region
1994,555300,Blueskin,0,1840, -   , -   ,15,Wanganui,Main urban area,37,Wanganui District,8,Manawatu-Wanganui Region
1995,513420,Herald,0,1860, -   , -   ,3,Western Auckland Zone,Main urban area,76,Auckland,2,Auckland Region
1996,505605,Kumeu West,0,1880, -   , -   ,3,Western Auckland Zone,Main urban area,76,Auckland,2,Auckland Region
1997,603710,Maori Hill,0,1970, -   , -   ,23,Dunedin,Main urban area,71,Dunedin City,14,Otago Region
1998,587844,Westmorland,0,1990, -   , -   ,22,Christchurch,Main urban area,60,Christchurch City,13,Canterbury Region
1999,522603,Bleakhouse,0,2070, -   , -   ,5,Southern Auckland Zone,Main urban area,76,Auckland,2,Auckland Region
2000,586122,Lehmans,0,2200, -   , -   ,116,Rangiora,Secondary urban area,59,Waimakariri District,13,Canterbury Region
2001,551024,Barrett,0,2240, -   , -   ,14,New Plymouth,Main urban area,33,New Plymouth District,7,Taranaki Region
2002,523201,Shelly Park,0,2310, -   , -   ,5,Southern Auckland Zone,Main urban area,76,Auckland,2,Auckland Region
2003,597507,Rolleston North West,0,2330, -   , -   ,300,Rolleston,Minor urban area,62,Selwyn District,13,Canterbury Region
2004,597510,Rolleston South West,0,2330, -   , -   ,300,Rolleston,Minor urban area,62,Selwyn District,13,Canterbury Region
2005,585807,Loburn,0,2390, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,59,Waimakariri District,13,Canterbury Region
2006,509500,Stanley Bay,0,2440, -   , -   ,2,Northern Auckland Zone,Main urban area,76,Auckland,2,Auckland Region
2007,551111,Lepperton,0,2510, -   , -   ,502,Rural (Incl.some Off Shore Islands),Rural area,33,New Plymouth District,7,Taranaki Region
2008,512700,Waima,0,2600, -   , -   ,3,Western Auckland Zone,Main urban area,76,Auckland,2,Auckland Region
2009,512801,Laingholm,0,2620, -   , -   ,3,Western Auckland Zone,Main urban area,76,Auckland,2,Auckland Region
